Order_ID,Order_Date,Region,Category,Product,Quantity,Sales,Discount,Profit
ORD-100332,2023-05-03,West,Technology,Monitor,6,45158.61,0.15,3012.83
ORD-100333,2024-06-15,West,Technology,Tablet,8,3446.55,0.0,644.19
ORD-100334,2023-12-05,West,Technology,Laptop,9,5931.33,0.1,450.38
ORD-100335,2023-08-04,East,Technology,Laptop,3,18781.39,0.2,-274.01
ORD-100336,2024-02-29,East,Furniture,Chair,9,5240.51,0.1,788.59
ORD-100337,2024-05-10,East,Office Supplies,Printer,3,19374.88,0.15,2455.26
ORD-100338,2022-09-04,North,Furniture,Table,8,13546.86,0.1,2532.98
ORD-100339,2022-06-03,East,Furniture,Chair,2,24737.39,0.2,-3155.82
ORD-100340,2024-09-23,North,Furniture,Table,6,4228.41,0.0,502.31
ORD-100341,2023-11-28,West,Office Supplies,Storage Box,3,22202.23,0.15,1385.01
ORD-100342,2024-12-28,East,Furniture,Wardrobe,9,24056.68,0.15,-69.6
ORD-100343,2024-12-06,East,Furniture,Table,4,22832.62,0.0,4559.87
ORD-100344,2024-10-05,West,Furniture,Desk,3,43378.56,0.15,-2689.55
ORD-100345,2022-04-04,East,Technology,Monitor,1,2231.63,0.0,505.53
ORD-100346,2024-08-15,East,Office Supplies,Storage Box,7,32637.52,0.0,2736.48
ORD-100347,2024-10-08,North,Furniture,Chair,9,43767.29,0.15,3670.04
ORD-100348,2023-03-29,South,Furniture,Table,4,47061.51,0.1,2584.31
ORD-100349,2024-06-30,East,Furniture,Chair,5,12395.98,0.0,2104.29
ORD-100350,2022-08-06,North,Technology,Phone,4,28968.07,0.1,2101.05
ORD-100351,2023-04-19,West,Technology,Laptop,9,27127.19,0.15,-1594.69
ORD-100352,2023-03-08,South,Furniture,Desk,2,40627.96,0.2,1487.18
ORD-100353,2022-12-07,North,Technology,Phone,5,14004.72,0.2,-1918.51
ORD-100354,2023-07-05,North,Furniture,Table,8,8698.19,0.05,532.12
ORD-100355,2022-12-23,East,Technology,Monitor,8,29356.17,0.15,-1615.73
ORD-100356,2022-01-23,West,Furniture,Desk,3,3525.58,0.15,-96.38
ORD-100357,2023-06-06,East,Technology,Laptop,4,42324.53,0.0,2199.23
ORD-100358,2024-03-12,West,Office Supplies,Storage Box,8,20366.73,0.1,2053.43
ORD-100359,2024-02-01,South,Furniture,Table,4,22037.0,0.1,1354.45
ORD-100360,2023-03-18,North,Furniture,Desk,8,5821.18,0.1,812.7
ORD-100361,2024-02-08,North,Technology,Phone,6,5599.45,0.2,4.13
ORD-100362,2024-10-12,North,Furniture,Wardrobe,3,19310.36,0.15,-304.49
ORD-100363,2023-05-31,North,Technology,Monitor,3,15070.23,0.2,-1631.2
ORD-100364,2024-11-05,East,Furniture,Wardrobe,1,37514.94,0.2,-3259.6
ORD-100365,2024-03-02,North,Technology,Monitor,3,46109.18,0.1,-312.13
ORD-100366,2022-12-02,South,Furniture,Desk,9,11766.72,0.05,1514.81
ORD-100367,2022-09-15,North,Office Supplies,Pen,4,34934.14,0.15,1878.35
ORD-100368,2023-05-12,West,Technology,Monitor,9,19813.45,0.15,-1302.91
ORD-100369,2024-06-14,South,Furniture,Wardrobe,2,5881.09,0.05,1109.35
ORD-100370,2022-06-09,West,Technology,Phone,8,39702.27,0.1,-188.85
ORD-100371,2024-05-01,West,Office Supplies,Printer,6,2974.14,0.15,-53.33
ORD-100372,2023-11-21,East,Office Supplies,Storage Box,6,16168.14,0.05,1764.81
ORD-100373,2023-01-15,West,Office Supplies,Printer,9,6078.54,0.1,-218.25
ORD-100374,2024-08-14,South,Technology,Monitor,9,30844.19,0.2,2342.2
ORD-100375,2023-11-22,East,Technology,Phone,2,35062.53,0.1,4684.12
ORD-100376,2024-12-02,North,Technology,Tablet,8,11453.56,0.05,876.37
ORD-100377,2022-10-12,East,Technology,Phone,2,16696.4,0.05,4022.89
ORD-100378,2023-02-01,West,Furniture,Wardrobe,5,23669.01,0.05,4344.15
ORD-100379,2022-01-12,West,Furniture,Wardrobe,7,46197.21,0.1,-2244.78
ORD-100380,2023-05-14,North,Technology,Phone,1,29344.71,0.2,1194.57
ORD-100381,2024-01-24,West,Technology,Laptop,8,44788.17,0.05,5781.78
ORD-100382,2022-02-04,East,Furniture,Wardrobe,9,37625.75,0.15,-264.36
ORD-100383,2023-12-28,South,Office Supplies,Notebook,5,7284.86,0.15,732.03
ORD-100384,2024-04-28,East,Furniture,Table,8,33004.52,0.0,7186.59
ORD-100385,2022-03-31,West,Office Supplies,Printer,3,25945.12,0.0,2274.98
ORD-100386,2024-02-15,South,Technology,Laptop,4,15282.98,0.2,50.75
ORD-100387,2023-08-28,South,Technology,Tablet,7,27512.3,0.15,-971.52
ORD-100388,2024-08-27,North,Furniture,Chair,1,15303.68,0.05,3148.66
ORD-100389,2024-10-18,North,Technology,Laptop,6,30759.62,0.2,1696.1
ORD-100390,2023-02-22,East,Furniture,Wardrobe,5,23657.98,0.05,1173.47
ORD-100391,2022-04-25,West,Office Supplies,Notebook,6,30898.7,0.2,-3514.22
ORD-100392,2023-09-09,East,Office Supplies,Printer,5,44915.49,0.15,-4490.22
ORD-100393,2024-04-05,West,Furniture,Table,3,27363.71,0.0,1616.2
ORD-100394,2023-02-17,South,Furniture,Table,1,34708.14,0.05,2539.98
ORD-100395,2023-12-30,West,Office Supplies,Notebook,3,8541.78,0.2,-232.25
ORD-100396,2024-10-17,West,Technology,Monitor,7,37624.53,0.2,-1118.85
ORD-100397,2024-01-31,South,Technology,Laptop,8,19054.11,0.05,2661.49
ORD-100398,2023-11-07,East,Furniture,Table,6,23930.62,0.2,987.55
ORD-100399,2023-04-02,North,Furniture,Table,6,41334.87,0.2,-2855.59
ORD-100400,2024-07-08,West,Furniture,Table,2,23909.25,0.2,-1868.78
ORD-100401,2022-07-11,South,Office Supplies,Storage Box,5,5478.99,0.15,-471.89
ORD-100402,2024-01-09,North,Office Supplies,Notebook,4,49794.36,0.2,4760.64
ORD-100403,2024-09-04,North,Technology,Phone,7,21634.83,0.1,1158.05
ORD-100404,2024-10-05,East,Office Supplies,Storage Box,6,11068.12,0.15,1257.74
ORD-100405,2022-04-06,West,Technology,Tablet,7,1663.37,0.15,-120.28
ORD-100406,2023-10-25,East,Furniture,Wardrobe,4,47365.19,0.1,2052.16
ORD-100407,2022-02-06,East,Technology,Phone,3,33002.79,0.1,4027.25
ORD-100408,2022-10-06,East,Technology,Laptop,3,23192.08,0.05,1390.43
ORD-100409,2022-08-05,North,Office Supplies,Printer,1,23023.05,0.1,1437.37
ORD-100410,2024-05-16,East,Technology,Phone,1,47861.44,0.2,-1453.9
ORD-100411,2024-05-22,East,Technology,Tablet,6,40219.71,0.15,-2748.43
ORD-100412,2022-03-03,East,Office Supplies,Pen,1,10790.47,0.1,-223.17
ORD-100413,2023-08-19,East,Office Supplies,Pen,5,11265.48,0.2,1013.45
ORD-100414,2023-12-30,East,Furniture,Wardrobe,4,39165.28,0.1,3147.15
ORD-100415,2023-02-01,North,Furniture,Wardrobe,3,20298.02,0.2,-2137.86
ORD-100416,2023-11-30,East,Furniture,Desk,9,41516.0,0.1,5321.5
ORD-100417,2024-11-08,North,Office Supplies,Pen,5,28062.77,0.0,1931.81
ORD-100418,2022-06-26,South,Furniture,Desk,2,31351.25,0.15,1760.26
ORD-100419,2023-01-31,East,Furniture,Desk,9,10660.25,0.15,270.71
ORD-100420,2023-03-21,West,Furniture,Table,9,39839.1,0.0,3126.75
ORD-100421,2022-03-17,South,Furniture,Wardrobe,1,15886.88,0.1,-397.62
ORD-100422,2022-09-22,North,Technology,Tablet,2,26123.58,0.15,3777.84
ORD-100423,2023-03-31,North,Office Supplies,Storage Box,4,21562.27,0.0,5789.46
ORD-100424,2023-12-19,South,Office Supplies,Storage Box,8,1042.81,0.2,-105.17
ORD-100425,2024-01-05,North,Technology,Monitor,9,45476.23,0.2,3404.2
ORD-100426,2024-04-30,West,Furniture,Chair,9,29308.38,0.15,1119.2
ORD-100427,2022-05-24,West,Office Supplies,Storage Box,3,49809.27,0.05,9521.82
ORD-100428,2024-06-03,East,Technology,Monitor,6,42022.88,0.1,3489.68
ORD-100429,2024-12-28,South,Furniture,Chair,5,25569.83,0.2,-2470.93
ORD-100430,2023-01-31,South,Furniture,Chair,3,47004.3,0.15,-489.23
ORD-100431,2024-11-14,North,Technology,Tablet,1,1086.84,0.1,33.96
ORD-100432,2024-08-05,West,Office Supplies,Pen,6,22879.06,0.15,-351.88
ORD-100433,2024-06-09,South,Furniture,Chair,8,18652.08,0.2,-2533.82
ORD-100434,2023-07-23,West,Furniture,Wardrobe,9,14622.24,0.15,1116.53
ORD-100435,2024-11-28,West,Furniture,Wardrobe,9,34242.94,0.15,-1152.77
ORD-100436,2022-04-19,North,Technology,Monitor,8,41559.79,0.05,2243.46
ORD-100437,2024-12-01,South,Office Supplies,Pen,5,4725.75,0.15,-435.57
ORD-100438,2024-07-23,East,Office Supplies,Storage Box,8,15938.56,0.0,2473.51
ORD-100439,2023-02-02,South,Office Supplies,Printer,5,36431.74,0.15,1218.11
ORD-100440,2023-09-26,East,Technology,Tablet,2,1867.67,0.2,-187.02
ORD-100441,2024-01-03,North,Furniture,Chair,7,12238.83,0.1,2359.05
ORD-100442,2022-08-23,West,Office Supplies,Printer,5,12262.25,0.0,961.37
ORD-100443,2023-10-20,South,Technology,Tablet,4,49122.1,0.0,10225.49
ORD-100444,2024-01-21,West,Furniture,Chair,7,8836.19,0.05,379.36
ORD-100445,2023-08-11,West,Furniture,Chair,7,5116.38,0.0,353.89
ORD-100446,2024-10-29,North,Furniture,Table,4,47271.34,0.0,3759.91
ORD-100447,2024-08-11,East,Office Supplies,Storage Box,6,1720.47,0.05,233.64
ORD-100448,2023-05-07,North,Office Supplies,Printer,1,4209.73,0.1,758.33
ORD-100449,2024-07-01,North,Furniture,Table,9,47041.59,0.05,10203.54
ORD-100450,2022-06-19,North,Office Supplies,Notebook,4,48728.72,0.05,9619.88
ORD-100451,2024-08-03,West,Furniture,Table,6,18749.53,0.05,1109.21
ORD-100452,2024-03-05,South,Technology,Tablet,8,49036.75,0.1,5119.67
ORD-100453,2023-09-26,East,Office Supplies,Storage Box,5,36891.61,0.2,2274.77
ORD-100454,2022-01-29,South,Office Supplies,Storage Box,6,16410.35,0.1,3118.81
ORD-100455,2022-12-05,South,Technology,Laptop,2,21006.7,0.2,-93.89
ORD-100456,2023-05-15,South,Technology,Tablet,6,47687.97,0.15,1775.65
ORD-100457,2023-05-26,North,Office Supplies,Pen,2,21912.43,0.05,1100.28
ORD-100458,2022-08-05,East,Office Supplies,Printer,6,6071.45,0.05,395.07
ORD-100459,2024-12-29,West,Technology,Monitor,1,15320.93,0.0,928.3
ORD-100460,2023-03-21,East,Technology,Phone,1,37763.25,0.2,-1471.41
ORD-100461,2024-05-25,East,Furniture,Wardrobe,8,27588.68,0.1,3042.48
ORD-100462,2022-06-16,East,Office Supplies,Notebook,9,10780.36,0.15,659.53
ORD-100463,2022-04-01,South,Technology,Monitor,5,28245.85,0.05,4651.56
ORD-100464,2023-12-15,North,Office Supplies,Notebook,6,46418.1,0.1,1500.16
ORD-100465,2022-02-08,South,Technology,Laptop,7,2592.32,0.15,197.68
ORD-100466,2022-06-22,South,Office Supplies,Notebook,4,12681.66,0.2,-1028.07
ORD-100467,2023-10-15,South,Office Supplies,Notebook,2,35519.37,0.0,4987.32
ORD-100468,2024-01-24,West,Technology,Phone,8,38770.86,0.1,1759.96
ORD-100469,2024-12-17,North,Office Supplies,Printer,1,33884.83,0.0,6180.41
ORD-100470,2023-04-21,West,Technology,Phone,2,9462.61,0.15,-708.38
ORD-100471,2023-04-01,East,Technology,Monitor,4,13885.71,0.1,2219.53
ORD-100472,2024-04-08,North,Office Supplies,Storage Box,3,18140.1,0.05,769.42
ORD-100473,2024-06-13,East,Technology,Tablet,1,5401.46,0.15,398.31
ORD-100474,2024-10-21,East,Office Supplies,Printer,3,14081.93,0.15,-810.28
ORD-100475,2023-01-22,South,Technology,Monitor,8,45383.75,0.05,1862.03
ORD-100476,2022-12-14,South,Furniture,Table,4,48880.75,0.2,-1690.55
ORD-100477,2022-07-09,West,Technology,Laptop,1,21718.07,0.15,-1081.18
ORD-100478,2023-05-20,South,Office Supplies,Notebook,6,35772.61,0.05,7472.85
ORD-100479,2024-04-03,North,Office Supplies,Printer,1,45497.53,0.2,-4849.59
ORD-100480,2024-07-17,North,Technology,Phone,8,2756.26,0.05,62.88
ORD-100481,2024-07-22,North,Furniture,Desk,9,24224.17,0.05,3161.7
ORD-100482,2022-05-14,East,Furniture,Table,3,10223.38,0.05,2450.55
ORD-100483,2022-02-27,North,Furniture,Desk,9,46656.07,0.05,8075.42
ORD-100484,2023-11-16,North,Technology,Monitor,2,25327.43,0.15,-1446.75
ORD-100485,2023-11-03,West,Office Supplies,Storage Box,8,20015.2,0.15,-988.36
ORD-100486,2022-06-22,North,Furniture,Desk,1,30866.14,0.05,2031.16
ORD-100487,2024-03-25,West,Technology,Tablet,8,49755.11,0.2,2594.83
ORD-100488,2022-03-21,East,Technology,Laptop,4,47675.81,0.0,6445.97
ORD-100489,2024-06-04,South,Technology,Monitor,7,36473.66,0.05,5569.06
ORD-100490,2022-07-22,South,Technology,Tablet,5,33802.28,0.1,-1307.9
ORD-100491,2024-02-03,East,Office Supplies,Pen,6,21980.85,0.05,561.46
ORD-100492,2022-02-16,North,Furniture,Desk,9,6662.7,0.15,404.4
ORD-100493,2023-10-18,North,Office Supplies,Printer,5,27113.6,0.1,-684.24
ORD-100494,2023-04-16,South,Technology,Phone,2,40311.91,0.05,9150.43
ORD-100495,2024-08-28,West,Office Supplies,Storage Box,7,28300.81,0.2,-270.59
ORD-100496,2024-11-01,South,Office Supplies,Notebook,9,21994.72,0.1,2891.5
ORD-100497,2024-01-06,East,Office Supplies,Printer,7,11358.72,0.2,76.04
ORD-100498,2024-02-23,West,Technology,Laptop,6,15216.38,0.15,-810.9
ORD-100499,2024-08-25,North,Technology,Monitor,5,28851.38,0.05,6703.25
ORD-100500,2022-12-24,East,Office Supplies,Notebook,6,42532.26,0.0,12070.25
ORD-100501,2024-08-29,North,Technology,Phone,6,49331.11,0.1,1303.86
ORD-100502,2023-10-30,North,Technology,Phone,1,4097.85,0.15,431.85
ORD-100503,2023-01-08,East,Technology,Phone,1,42573.8,0.15,6027.58
ORD-100504,2024-10-28,East,Technology,Laptop,1,17587.6,0.2,-1071.11
ORD-100505,2023-11-07,North,Office Supplies,Printer,7,5427.63,0.0,951.01
ORD-100506,2022-03-31,West,Technology,Monitor,4,27322.56,0.1,-353.13
ORD-100507,2023-11-29,North,Technology,Laptop,6,33919.62,0.0,8856.61
ORD-100508,2023-06-24,North,Technology,Laptop,3,24574.33,0.1,697.14
ORD-100509,2024-01-02,West,Office Supplies,Pen,5,47061.94,0.0,10544.59
ORD-100510,2024-05-18,South,Furniture,Wardrobe,9,49104.93,0.05,10690.54
ORD-100511,2022-02-10,North,Technology,Laptop,8,22218.73,0.1,431.11
ORD-100512,2024-01-10,East,Technology,Laptop,4,35946.55,0.15,-797.97
ORD-100513,2023-05-17,North,Technology,Tablet,9,2808.48,0.05,102.29
ORD-100514,2024-08-16,East,Office Supplies,Storage Box,1,10769.23,0.05,2510.57
ORD-100515,2024-07-17,East,Furniture,Chair,1,13960.51,0.15,2007.18
ORD-100516,2023-04-06,South,Furniture,Table,1,12129.0,0.1,-576.22
ORD-100517,2024-01-02,South,Furniture,Desk,6,20232.4,0.2,375.5
ORD-100518,2024-01-22,South,Furniture,Wardrobe,7,31816.98,0.0,3759.42
ORD-100519,2024-07-13,South,Technology,Laptop,6,36577.29,0.1,854.8
ORD-100520,2024-06-27,South,Technology,Phone,2,44877.24,0.15,-3961.56
ORD-100521,2023-01-25,East,Technology,Monitor,3,2310.21,0.15,-211.15
ORD-100522,2024-06-01,East,Office Supplies,Storage Box,6,10134.38,0.05,1816.29
ORD-100523,2022-09-13,North,Office Supplies,Storage Box,2,47955.54,0.1,-158.53
ORD-100524,2023-12-10,East,Office Supplies,Pen,3,16677.61,0.0,1407.75
ORD-100525,2023-03-26,East,Furniture,Wardrobe,6,16195.15,0.05,2434.28
ORD-100526,2022-01-10,East,Technology,Phone,4,38691.72,0.2,-2171.5
ORD-100527,2024-04-03,East,Office Supplies,Printer,8,12148.61,0.2,1083.92
ORD-100528,2024-03-08,East,Technology,Tablet,2,28459.83,0.0,3090.78
ORD-100529,2024-05-26,West,Technology,Laptop,9,47274.33,0.1,4127.94
ORD-100530,2024-10-25,East,Technology,Monitor,8,11386.75,0.0,1649.5
ORD-100531,2024-10-12,South,Office Supplies,Storage Box,9,17807.84,0.2,-133.1
ORD-100532,2023-01-09,East,Furniture,Table,6,11065.67,0.0,2864.24
ORD-100533,2024-12-24,West,Office Supplies,Pen,4,31872.53,0.15,-1775.35
ORD-100534,2022-05-26,East,Furniture,Desk,5,7478.48,0.15,111.41
ORD-100535,2022-08-12,West,Furniture,Chair,2,31999.04,0.05,826.38
ORD-100536,2022-06-26,East,Office Supplies,Printer,9,6742.75,0.0,1833.34
ORD-100537,2024-05-02,West,Office Supplies,Pen,4,14382.79,0.1,1335.48
ORD-100538,2022-03-04,West,Furniture,Wardrobe,3,16791.4,0.1,191.01
ORD-100539,2024-04-06,North,Furniture,Desk,8,16646.16,0.2,-1201.66
ORD-100540,2024-03-05,South,Furniture,Desk,8,2413.95,0.0,372.15
ORD-100541,2023-11-20,East,Technology,Phone,5,39131.76,0.0,5798.84
ORD-100542,2022-04-15,North,Office Supplies,Pen,9,12761.69,0.0,779.57
ORD-100543,2023-05-26,South,Office Supplies,Notebook,3,40588.65,0.15,1678.78
ORD-100544,2023-01-20,East,Office Supplies,Notebook,4,27971.28,0.05,1381.67
ORD-100545,2023-02-09,West,Office Supplies,Storage Box,5,25334.3,0.05,1652.02
ORD-100546,2024-04-02,South,Office Supplies,Notebook,5,32389.95,0.0,7095.34
ORD-100547,2023-06-02,East,Furniture,Table,5,49870.37,0.1,1213.64
ORD-100548,2023-04-21,East,Furniture,Wardrobe,4,20600.78,0.05,1917.61
ORD-100549,2023-12-10,West,Furniture,Chair,8,44844.27,0.2,1541.95
ORD-100550,2024-02-10,North,Technology,Monitor,2,31597.85,0.2,-496.04
ORD-100551,2024-11-12,South,Office Supplies,Notebook,9,1369.49,0.05,293.45
ORD-100552,2024-09-23,South,Office Supplies,Pen,5,45017.3,0.05,9151.09
ORD-100553,2023-11-08,East,Office Supplies,Notebook,6,17116.86,0.05,687.74
ORD-100554,2023-12-15,West,Technology,Tablet,4,24957.0,0.0,3173.33
ORD-100555,2022-03-24,East,Furniture,Wardrobe,5,43895.64,0.05,6879.72
ORD-100556,2023-04-02,East,Technology,Phone,3,36817.58,0.0,10474.86
ORD-100557,2022-01-01,East,Technology,Monitor,7,27773.97,0.0,4728.98
ORD-100558,2022-02-20,West,Office Supplies,Storage Box,4,36658.1,0.15,5389.36
ORD-100559,2023-11-16,South,Furniture,Chair,9,34500.44,0.0,4024.05
ORD-100560,2023-12-18,North,Furniture,Chair,3,34856.27,0.0,9435.7
ORD-100561,2023-03-25,West,Technology,Phone,4,42097.89,0.2,392.35
ORD-100562,2024-05-30,East,Furniture,Wardrobe,5,2340.18,0.0,237.28
ORD-100563,2023-05-03,West,Office Supplies,Notebook,5,23242.22,0.2,-516.83
ORD-100564,2022-02-03,East,Furniture,Desk,5,44010.12,0.1,1234.86
ORD-100565,2022-04-05,West,Furniture,Chair,2,41900.28,0.15,3296.26
ORD-100566,2022-06-03,South,Office Supplies,Pen,9,39947.12,0.2,-4565.86
ORD-100567,2022-09-07,North,Furniture,Table,8,28231.44,0.0,7783.6
ORD-100568,2023-11-05,West,Office Supplies,Printer,8,26270.81,0.0,3861.99
ORD-100569,2023-03-14,North,Furniture,Table,2,39038.02,0.0,5796.49
ORD-100570,2022-04-28,South,Technology,Monitor,8,37513.42,0.1,1660.3
ORD-100571,2024-02-10,West,Office Supplies,Pen,5,44471.23,0.2,2421.72
ORD-100572,2022-09-25,East,Furniture,Chair,2,32555.34,0.15,-1190.76
ORD-100573,2024-12-13,East,Office Supplies,Storage Box,4,41725.73,0.1,-915.87
ORD-100574,2022-08-24,West,Office Supplies,Pen,3,14956.26,0.1,-645.02
ORD-100575,2023-01-24,North,Office Supplies,Pen,1,36826.57,0.2,531.95
ORD-100576,2024-09-16,North,Furniture,Desk,9,10815.07,0.15,1198.96
ORD-100577,2024-02-02,East,Technology,Phone,9,15367.98,0.1,1521.21
ORD-100578,2023-02-05,East,Technology,Phone,9,17025.18,0.0,965.2
ORD-100579,2023-09-16,North,Furniture,Table,3,43877.07,0.05,4705.49
ORD-100580,2024-02-06,South,Technology,Laptop,3,39775.36,0.1,4143.72
ORD-100581,2024-07-07,West,Technology,Phone,3,39156.19,0.15,-1808.3
ORD-100582,2024-05-02,North,Technology,Laptop,5,12247.05,0.1,2279.67
ORD-100583,2023-08-01,South,Office Supplies,Pen,9,33247.45,0.0,5364.76
ORD-100584,2022-03-16,South,Office Supplies,Printer,2,2174.15,0.0,612.96
ORD-100585,2023-03-11,East,Technology,Laptop,7,40835.92,0.1,265.3
ORD-100586,2022-04-13,East,Office Supplies,Notebook,2,25530.45,0.1,-919.22
ORD-100587,2024-02-03,South,Technology,Laptop,6,27937.61,0.05,3853.65
ORD-100588,2024-01-08,North,Office Supplies,Storage Box,4,16362.27,0.05,3495.95
ORD-100589,2024-03-16,West,Furniture,Wardrobe,2,36661.86,0.0,6871.07
ORD-100590,2022-04-08,West,Office Supplies,Storage Box,4,46936.86,0.0,5366.55
ORD-100591,2024-03-08,West,Technology,Tablet,9,20861.64,0.1,4158.85
ORD-100592,2024-05-08,West,Furniture,Desk,3,35210.89,0.1,5555.7
ORD-100593,2023-03-11,East,Office Supplies,Notebook,9,3452.16,0.1,-100.79
ORD-100594,2023-03-23,South,Technology,Phone,5,20511.0,0.15,2919.2
ORD-100595,2022-09-06,South,Technology,Phone,5,23302.86,0.2,1542.67
ORD-100596,2022-06-15,West,Technology,Laptop,6,41795.65,0.05,467.17
ORD-100597,2024-09-10,East,Furniture,Desk,9,43754.08,0.05,10111.26
ORD-100598,2024-10-16,South,Technology,Tablet,7,11349.63,0.1,1467.76
ORD-100599,2023-06-26,South,Technology,Phone,5,47058.79,0.1,1742.07
ORD-100600,2024-01-29,North,Furniture,Wardrobe,6,27143.51,0.05,4942.57
ORD-100601,2022-03-22,West,Technology,Tablet,3,40245.03,0.2,-4136.04
ORD-100602,2022-05-13,North,Furniture,Chair,5,4999.5,0.05,79.84
ORD-100603,2024-03-07,East,Office Supplies,Printer,7,37026.61,0.2,-406.22
ORD-100604,2024-06-18,South,Office Supplies,Printer,4,21737.88,0.05,1251.64
ORD-100605,2022-05-18,South,Furniture,Wardrobe,3,47021.0,0.15,-2994.85
ORD-100606,2022-07-03,West,Furniture,Desk,7,30807.13,0.1,2516.56
ORD-100607,2024-02-24,East,Technology,Laptop,3,32950.51,0.15,-702.76
ORD-100608,2024-09-10,West,Office Supplies,Printer,2,49761.01,0.15,-3063.47
ORD-100609,2022-03-10,East,Furniture,Chair,4,38809.29,0.05,3482.5
ORD-100610,2023-06-30,South,Technology,Monitor,7,47236.63,0.0,4247.08
ORD-100611,2022-02-22,South,Technology,Laptop,7,45490.01,0.1,2524.76
ORD-100612,2022-07-24,East,Technology,Laptop,3,8230.78,0.15,22.43
ORD-100613,2022-05-06,North,Technology,Tablet,6,12550.97,0.1,-447.37
ORD-100614,2022-02-12,South,Furniture,Table,3,28720.96,0.0,7962.24
ORD-100615,2022-04-21,East,Furniture,Table,3,1412.49,0.2,-78.34
ORD-100616,2024-01-31,West,Furniture,Wardrobe,8,12719.02,0.1,709.13
ORD-100617,2024-04-27,West,Technology,Tablet,1,44485.33,0.1,8787.69
ORD-100618,2022-04-05,East,Office Supplies,Storage Box,4,5938.06,0.0,853.11
ORD-100619,2024-06-18,West,Technology,Laptop,4,2161.18,0.0,184.19
ORD-100620,2022-12-26,North,Technology,Laptop,8,30306.64,0.05,4616.55
ORD-100621,2024-06-18,North,Office Supplies,Printer,5,44693.27,0.0,3579.74
ORD-100622,2022-10-08,South,Technology,Tablet,5,46835.64,0.15,5244.7
ORD-100623,2023-10-29,East,Furniture,Wardrobe,4,33864.14,0.2,-1052.74
ORD-100624,2022-04-03,West,Technology,Tablet,3,32375.14,0.15,-361.66
ORD-100625,2023-11-03,West,Office Supplies,Storage Box,5,26227.25,0.15,-1677.47
ORD-100626,2022-03-02,North,Furniture,Desk,8,570.2,0.2,-1.23
ORD-100627,2023-09-26,North,Office Supplies,Printer,7,48616.42,0.2,1499.31
ORD-100628,2024-12-10,North,Office Supplies,Printer,6,3991.45,0.1,20.05
ORD-100629,2024-10-25,South,Technology,Laptop,2,30640.79,0.05,3609.77
ORD-100630,2023-08-27,South,Furniture,Wardrobe,8,13093.81,0.0,3587.75
ORD-100631,2023-11-13,South,Furniture,Wardrobe,1,38019.78,0.0,2756.3
ORD-100632,2023-06-18,West,Technology,Phone,9,40011.09,0.05,3733.65
ORD-100633,2024-04-17,West,Technology,Laptop,2,44322.31,0.05,10429.26
ORD-100634,2023-10-07,North,Technology,Monitor,2,42261.58,0.05,3182.97
ORD-100635,2022-08-21,West,Technology,Tablet,8,9377.99,0.2,-312.61
ORD-100636,2023-06-08,South,Furniture,Table,1,39820.44,0.0,6456.14
ORD-100637,2022-12-12,East,Technology,Monitor,6,38269.46,0.05,4521.66
ORD-100638,2024-12-05,East,Furniture,Chair,4,40554.47,0.2,-3787.13
ORD-100639,2023-06-30,North,Technology,Tablet,6,4112.7,0.15,351.29
ORD-100640,2024-03-04,East,Furniture,Wardrobe,7,23999.03,0.05,3358.91
ORD-100641,2022-09-06,South,Office Supplies,Pen,4,48971.64,0.1,-595.72
ORD-100642,2022-02-16,East,Office Supplies,Notebook,6,15896.74,0.0,1547.28
